GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mua_type,TimeFrame,GeoVintage,Layer_Source,facility_provider_number,facility_name,facility_subcategory,address,total_beds,certified_beds,rural_status,ph_num,full_time_physicians,full_time_physician_assis,nurse_practitioners,other_full_time_personnel,hhs_region,facility_category,Point_Source,Location,ZipCode_long,Zipcode,Population,City,State,Hospital_Cost,CountyCode
Census Tract,6045010500,CA,6045010500,6045010500,Medically Underserved Area,2024,2010,HRSA,51325,ADVENTIST HEALTH MENDOCINO COAST,Critical Access Hospitals,"700 River Dr, Fort Bragg, CA 95437-5403",25,25,Yes,707-961-1234,0,0,5,145.2,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95437-5403,95437,112,Fort Bragg,CA,765038300,6045
Census Tract,6067006900,CA,6067006900,6067006900,Medically Underserved Area,2024,2010,HRSA,54159,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",Psychiatric,"1400 Expo Pkwy, Sacramento, CA 95815-4230",117,117,No,916-437-6410,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95815-4230,95815,112,Sacramento,CA,12168034100,6067
Census Tract,40109108526,OK,40109108526,40109108526,Not an MUA or MUP,2024,2010,HRSA,370240,INTEGRIS COMMUNITY HOSPITAL - COUNCIL CROSSING,Short Term,"9417 N Council Rd, Oklahoma City, OK 73162-6207",32,32,No,405-550-3280,78,0,2,80,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73162-6207,73162,8,Oklahoma City,OK,5542017300,40109
Census Tract,6071006301,CA,6071006301,6071006301,Not an MUA or MUP,2024,2010,HRSA,50129,ST BERNARDINE MEDICAL CENTER,Short Term,"2101 N Waterman Ave, San Bernardino, CA 92404-4836",291,291,No,909-883-8711,0,0,2,873,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92404-4836,92404,112,San Bernardino,CA,14312598300,6071
Census Tract,6071007303,CA,6071007303,6071007303,Not an MUA or MUP,2024,2010,HRSA,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,Short Term,"11234 Anderson St, Loma Linda, CA 92354-2804",533,533,No,909-558-4000,0,0,65,3008,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92354-2804,92354,112,Loma Linda,CA,14312598300,6071
Census Tract,6071007303,CA,6071007303,6071007303,Not an MUA or MUP,2024,2010,HRSA,50778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,Short Term,"11234 Anderson St, Ste A, Loma Linda, CA 92354-2804",343,343,No,909-558-8000,0,0,0,34,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92354-2804,92354,112,Ste A,Lo,14312598300,6071
Census Tract,6071007303,CA,6071007303,6071007303,Not an MUA or MUP,2024,2010,HRSA,59814,"LOMA LINDA UNIVERSITY MEDICAL CENTER, TRANSPLANT I",Transplant Hospitals,"11234 Anderson St, Loma Linda, CA 92354-2804",0,0,No,909-558-8068,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92354-2804,92354,112,Loma Linda,CA,14312598300,6071
Census Tract,47009010700,TN,47009010700,47009010700,Medically Underserved Population,2024,2010,HRSA,440011,BLOUNT MEMORIAL HOSPITAL,Short Term,"907 E Lamar Alexander Pkwy, Maryville, TN 37804-5015",304,304,No,865-983-7211,360,0,0,11.25,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),37804-5015,37804,3322,Maryville,TN,1179429400,47009
Census Tract,6065044602,CA,6065044602,6065044602,Not an MUA or MUP,2024,2010,HRSA,50243,DESERT REGIONAL MEDICAL CENTER,Short Term,"1150 N Indian Canyon Dr, Palm Springs, CA 92262-4872",385,385,No,760-323-6511,1,19,25,965,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92262-4872,92262,112,Palm Springs,CA,17294125400,6065
Census Tract,6067007018,CA,6067007018,6067007018,Not an MUA or MUP,2024,2010,HRSA,53045,SACRAMENTO REHABILITATION HOSPITAL,Rehabilitation,"10 Advantage Ct, Sacramento, CA 95834-2131",50,50,No,916-628-8301,0,0,0,52.5,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95834-2131,95834,112,Sacramento,CA,12168034100,6067
Census Tract,6067001500,CA,6067001500,6067001500,Not an MUA or MUP,2024,2010,HRSA,50017,MERCY GENERAL HOSPITAL,Short Term,"4001 J St, Sacramento, CA 95819-3600",419,419,No,916-453-4453,0,4.73,5.95,763.62,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95819-3600,95819,112,Sacramento,CA,12168034100,6067
Census Tract,6067001400,CA,6067001400,6067001400,Medically Underserved Area,2024,2010,HRSA,50108,"SUTTER MEDICAL CENTER, SACRAMENTO",Short Term,"2825 Capitol Ave, Sacramento, CA 95816-5680",523,523,No,916-733-8999,0,4.2,15.6,1335.75,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95816-5680,95816,112,Sacramento,CA,12168034100,6067
Census Tract,6067001400,CA,6067001400,6067001400,Medically Underserved Area,2024,2010,HRSA,59809,"SUTTER MEDICAL CENTER, SACRAMENTO",Transplant Hospitals,"2825 Capitol Ave, Sacramento, CA 95816-5680",0,0,No,916-733-8133,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95816-5680,95816,112,Sacramento,CA,12168034100,6067
Census Tract,6067008402,CA,6067008402,6067008402,Not an MUA or MUP,2024,2010,HRSA,52033,VIBRA HOSPITAL OF SACRAMENTO,Long Term,"330 Montrose Dr, Folsom, CA 95630-2720",58,58,No,916-351-9151,0,0,0,55,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95630-2720,95630,112,Folsom,CA,12168034100,6067
Census Tract,6107001200,CA,6107001200,6107001200,Medically Underserved Population,2024,2010,HRSA,50057,KAWEAH HEALTH MEDICAL CENTER,Short Term,"400 W Mineral King Ave, Visalia, CA 93291-6263",480,480,No,559-624-2000,0,7,22.9,2281.4,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),93291-6263,93291,112,Visalia,CA,3058557000,6107
Census Tract,6107002303,CA,6107002303,6107002303,Medically Underserved Population,2024,2010,HRSA,50784,ADVENTIST HEALTH TULARE,Short Term,"869 N Cherry St, Tulare, CA 93274-2207",112,59,No,559-688-0821,0,0,0,144,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),93274-2207,93274,112,Tulare,CA,3058557000,6107
Census Tract,6107004000,CA,6107004000,6107004000,Medically Underserved Area,2024,2010,HRSA,50546,PORTERVILLE DEVELOPMENTAL CENTER,Short Term,"26501 Avenue 140, Porterville, CA 93257-9109",1226,44,No,559-782-2222,8,0,0,1,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),93257-9109,93257,112,Porterville,CA,3058557000,6107
Census Tract,6107003801,CA,6107003801,6107003801,Not an MUA or MUP,2024,2010,HRSA,50261,SIERRA VIEW MEDICAL CENTER,Short Term,"465 W Putnam Ave, Porterville, CA 93257-3320",120,120,No,559-784-1110,0,0,0,12.1,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),93257-3320,93257,112,Porterville,CA,3058557000,6107
Census Tract,6105000102,CA,6105000102,6105000102,Medically Underserved Area,2024,2010,HRSA,51315,TRINITY HOSPITAL,Critical Access Hospitals,"60 Easter Ave, Weaverville, CA 96093-8054",25,25,Yes,530-623-5541,0,2,1,156.15,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96093-8054,96093,112,Weaverville,CA,153348700,6105
Census Tract,6073009604,CA,6073009604,6073009604,Not an MUA or MUP,2024,2010,HRSA,50515,KAISER FOUNDATION HOSPITAL - ZION,Short Term,"4647 Zion Ave, San Diego, CA 92120-2507",659,659,No,619-528-5000,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92120-2507,92120,112,San Diego,CA,23901662100,6073
Census Tract,6073018518,CA,6073018518,6073018518,Not an MUA or MUP,2024,2010,HRSA,50128,TRI-CITY MEDICAL CENTER,Short Term,"4002 Vista Way, Oceanside, CA 92056-4506",397,397,No,760-724-8411,0,0,1,1,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92056-4506,92056,112,Oceanside,CA,23901662100,6073
Census Tract,6073017056,CA,6073017056,6073017056,Not an MUA or MUP,2024,2010,HRSA,54095,AURORA SAN DIEGO,Psychiatric,"11878 Avenue of Industry, San Diego, CA 92128-3423",80,80,No,858-487-3200,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92128-3423,92128,112,San Diego,CA,23901662100,6073
Census Tract,6073001000,CA,6073001000,6073001000,Not an MUA or MUP,2024,2010,HRSA,52036,KINDRED HOSPITAL - SAN DIEGO,Long Term,"1940 El Cajon Blvd, San Diego, CA 92104-1005",70,70,No,619-543-4500,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92104-1005,92104,112,San Diego,CA,23901662100,6073
Census Tract,6073020202,CA,6073020202,6073020202,Not an MUA or MUP,2024,2010,HRSA,50115,PALOMAR HEALTH DOWNTOWN CAMPUS,Short Term,"555 E Valley Pkwy, Escondido, CA 92025-3048",679,583,No,760-739-3000,0,0.25,539.45,675.65,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92025-3048,92025,112,Escondido,CA,23901662100,6073
Census Tract,6073008312,CA,6073008312,6073008312,Not an MUA or MUP,2024,2010,HRSA,50424,SCRIPPS GREEN HOSPITAL,Short Term,"10666 N Torrey Pines Rd, La Jolla, CA 92037-1027",173,173,No,858-455-9100,0,0,0,64.7,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92037-1027,92037,112,La Jolla,CA,23901662100,6073
Census Tract,6073008312,CA,6073008312,6073008312,Not an MUA or MUP,2024,2010,HRSA,59815,GREEN HOSPITAL OF SCRIPPS CLINIC,Transplant Hospitals,"10666 N Torrey Pines Rd, La Jolla, CA 92037-1027",0,0,No,858-554-4310,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92037-1027,92037,112,La Jolla,CA,23901662100,6073
Census Tract,6073020307,CA,6073020307,6073020307,Not an MUA or MUP,2024,2010,HRSA,53043,PALOMAR REHABILITATION INSTITUTE,Rehabilitation,"2181 W Citracado Pkwy, Escondido, CA 92029",52,52,No,502-596-6505,0,0,0,17,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),", CA 92029",92029,112,Escondido,CA,23901662100,6073
Census Tract,6073015000,CA,6073015000,6073015000,Not an MUA or MUP,2024,2010,HRSA,50026,GROSSMONT HOSPITAL,Short Term,"5555 Grossmont Center Dr, La Mesa, CA 91942-3019",536,536,No,619-465-0711,0,4.07,6.61,31.94,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91942-3019,91942,112,La Mesa,CA,23901662100,6073
Census Tract,6063000100,CA,6063000100,6063000100,Not an MUA or MUP,2024,2010,HRSA,51326,PLUMAS DISTRICT HOSPITAL,Critical Access Hospitals,"1065 Bucks Lake Rd, Quincy, CA 95971-9507",25,25,Yes,530-283-2121,0,4.19,6,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95971-9507,95971,112,Quincy,CA,203165000,6063
Census Tract,6073008702,CA,6073008702,6073008702,Medically Underserved Area,2024,2010,HRSA,50100,SHARP MEMORIAL HOSPITAL,Short Term,"7901 Frost St, San Diego, CA 92123-2701",881,881,No,858-939-3400,0,0,14.33,1131.85,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92123-2701,92123,112,San Diego,CA,23901662100,6073
Census Tract,6073008702,CA,6073008702,6073008702,Medically Underserved Area,2024,2010,HRSA,53303,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Childrens,"3020 Childrens Way, San Diego, CA 92123-4223",518,475,No,858-576-1700,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92123-4223,92123,112,San Diego,CA,23901662100,6073
Census Tract,6073008702,CA,6073008702,6073008702,Medically Underserved Area,2024,2010,HRSA,54145,SHARP MESA VISTA HOSPITAL,Psychiatric,"7850 Vista Hill Ave, San Diego, CA 92123-2717",149,149,No,858-278-4110,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92123-2717,92123,112,San Diego,CA,23901662100,6073
Census Tract,6073008702,CA,6073008702,6073008702,Medically Underserved Area,2024,2010,HRSA,59800,SHARP MEMORIAL HOSPITAL-TRANSPLANT,Transplant Hospitals,"7901 Frost St, San Diego, CA 92123-2701",521,351,No,858-939-3400,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92123-2701,92123,112,San Diego,CA,23901662100,6073
Census Tract,6073008702,CA,6073008702,6073008702,Medically Underserved Area,2024,2010,HRSA,59805,RADY CHILDREN'S HOSPITAL SAN DIEGO,Transplant Hospitals,"3020 Childrens Way, San Diego, CA 92123-4223",0,0,No,858-576-1700,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92123-4223,92123,112,San Diego,CA,23901662100,6073
Census Tract,6033000300,CA,6033000300,6033000300,Medically Underserved Area,2024,2010,HRSA,51329,SUTTER LAKESIDE HOSPITAL,Critical Access Hospitals,"5176 Hill Rd E, Lakeport, CA 95453-6300",30,25,Yes,707-262-5000,8.5,3,2.6,140.29,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95453-6300,95453,112,Lakeport,CA,616603800,6033
Census Tract,6007003502,CA,6007003502,6007003502,Not an MUA or MUP,2024,2010,HRSA,51311,ORCHARD HOSPITAL,Critical Access Hospitals,"240 Spruce St, Gridley, CA 95948-2216",24,24,Yes,530-846-5671,0,2,2.26,112.93,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95948-2216,95948,112,Gridley,CA,1757505800,6007
Census Tract,6073014805,CA,6073014805,6073014805,Not an MUA or MUP,2024,2010,HRSA,54075,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,Psychiatric,"7050 Parkway Dr, La Mesa, CA 91942-1535",66,66,No,619-465-4411,0,0,0,55,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91942-1535,91942,112,La Mesa,CA,23901662100,6073
Census Tract,6073006500,CA,6073006500,6073006500,Not an MUA or MUP,2024,2010,HRSA,54114,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,Psychiatric,"3851 Rosecrans St, San Diego, CA 92110-3115",109,34,No,619-692-8211,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92110-3115,92110,112,San Diego,CA,23901662100,6073
Census Tract,6073011902,CA,6073011902,6073011902,Medically Underserved Area,2024,2010,HRSA,50024,PARADISE VALLEY HOSPITAL,Short Term,"2400 E 4th St, National City, CA 91950-2026",237,237,No,619-470-4321,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),91950-2026,91950,112,National City,CA,23901662100,6073
Census Tract,6063000300,CA,6063000300,6063000300,Medically Underserved Population,2024,2010,HRSA,51300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,Critical Access Hospitals,"500 1st Ave, Portola, CA 96122-9406",9,9,Yes,530-832-6500,0,1,6,25,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96122-9406,96122,112,Portola,CA,203165000,6063
Census Tract,6073020026,CA,6073020026,6073020026,Not an MUA or MUP,2024,2010,HRSA,50855,KAISER FOUNDATION HOSPITAL - SAN MARCOS,Short Term,"360 Rush Dr, San Marcos, CA 92078-7901",168,168,No,760-528-6295,1060,52,4,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92078-7901,92078,112,San Marcos,CA,23901662100,6073
Census Tract,6073011000,CA,6073011000,6073011000,Not an MUA or MUP,2024,2010,HRSA,50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,Short Term,"250 Prospect Pl, Coronado, CA 92118-1943",204,158,No,619-435-6251,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92118-1943,92118,112,Coronado,CA,23901662100,6073
Census Tract,6073017601,CA,6073017601,6073017601,Not an MUA or MUP,2024,2010,HRSA,51990,SUNLAND HOME CORPORATION,Religious Nonmedical Health Care Institutions,"691 Sparta Dr, Encinitas, CA 92024-1821",20,20,No,760-944-2976,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),92024-1821,92024,112,Encinitas,CA,23901662100,6073
Census Tract,39113050503,OH,39113050503,39113050503,Not an MUA or MUP,2024,2010,HRSA,360239,KETTERING HEALTH MIAMISBURG,Short Term,"4000 Miamisburg Centerville Rd, Miamisburg, OH 45342-7615",190,190,No,937-384-8760,75,7,13,308,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),45342-7615,45342,3322,Miamisburg,OH,4265559900,39113
Census Tract,39113050503,OH,39113050503,39113050503,Not an MUA or MUP,2024,2010,HRSA,362028,PAM SPECIALTY HOSPITAL OF DAYTON,Long Term,"4000 Miamisburg Centerville Rd, Miamisburg, OH 45342-7615",44,44,No,937-617-0566,0,0,0,20.75,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),45342-7615,45342,3322,Miamisburg,OH,4265559900,39113
Census Tract,39113050503,OH,39113050503,39113050503,Not an MUA or MUP,2024,2010,HRSA,363046,PAM REHABILITATION HOSPITAL OF DAYTON LLC,Rehabilitation,"2310 Cross Pointe Dr, Miamisburg, OH 45342-3599",62,62,No,937-617-0566,0,0,0,11,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),45342-3599,45342,3322,Miamisburg,OH,4265559900,39113
Census Tract,6001433300,CA,6001433300,6001433300,Not an MUA or MUP,2024,2010,HRSA,50777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Short Term,"2500 Merced St, San Leandro, CA 94577-4201",108,108,No,510-454-1000,0,0,0,21,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),94577-4201,94577,112,San Leandro,CA,12628534800,6001
Census Tract,6099000910,CA,6099000910,6099000910,Not an MUA or MUP,2024,2010,HRSA,50557,MEMORIAL MEDICAL CENTER,Short Term,"1700 Coffee Rd, Modesto, CA 95355-2803",275,275,No,209-526-4500,0,1,2,1419,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95355-2803,95355,112,Modesto,CA,3898384700,6099
Census Tract,6099001001,CA,6099001001,6099001001,Not an MUA or MUP,2024,2010,HRSA,50726,STANISLAUS SURGICAL HOSPITAL,Short Term,"1421 Oakdale Rd, Modesto, CA 95355-3356",23,23,No,209-572-2700,0,4,0,116,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95355-3356,95355,112,Modesto,CA,3898384700,6099
Census Tract,6099003907,CA,6099003907,6099003907,Not an MUA or MUP,2024,2010,HRSA,50179,EMANUEL MEDICAL CENTER,Short Term,"825 Delbon Ave, Turlock, CA 95382-2016",354,354,No,209-667-4200,0,1.3,1,502,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95382-2016,95382,112,Turlock,CA,3898384700,6099
Census Tract,6069000600,CA,6069000600,6069000600,Medically Underserved Area,2024,2010,HRSA,51337,HAZEL HAWKINS MEMORIAL HOSPITAL,Critical Access Hospitals,"911 Sunset Dr, Hollister, CA 95023-5602",25,25,Yes,831-637-5711,0,3.47,2.42,226.36,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95023-5602,95023,112,Hollister,CA,475828300,6069
Census Tract,39029952100,OH,39029952100,39029952100,Medically Underserved Area - Governor's Exception,2024,2010,HRSA,360096,EAST LIVERPOOL CITY HOSPITAL,Short Term,"425 W 5th St, East Liverpool, OH 43920-2405",144,144,Yes,330-386-2908,1,0,0,326.5,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),43920-2405,43920,3322,East Liverpool,OH,839493000,39029
Census Tract,6099001800,CA,6099001800,6099001800,Not an MUA or MUP,2024,2010,HRSA,52055,CENTRAL VALLEY SPECIALTY HOSPITAL,Long Term,"730 17th St, Modesto, CA 95354-1209",96,96,No,209-248-7700,0,0,0,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95354-1209,95354,112,Modesto,CA,3898384700,6099
Census Tract,6047001801,CA,6047001801,6047001801,Not an MUA or MUP,2024,2010,HRSA,50444,MERCY MEDICAL CENTER,Short Term,"333 Mercy Ave, Merced, CA 95340-8319",186,186,No,209-564-5000,0,0,5,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95340-8319,95340,112,Merced,CA,1832820800,6047
Census Tract,6027000800,CA,6027000800,6027000800,Medically Underserved Area,2024,2010,HRSA,51302,SOUTHERN INYO HOSPITAL,Critical Access Hospitals,"501 E Locust St, Lone Pine, CA 93545-8044",25,25,Yes,760-876-5501,0,0,2,0,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),93545-8044,93545,112,Lone Pine,CA,169489700,6027
Census Tract,6089010602,CA,6089010602,6089010602,Not an MUA or MUP,2024,2010,HRSA,50697,PATIENTS' HOSPITAL OF REDDING,Short Term,"2900 Eureka Way, Redding, CA 96001-0220",10,10,No,530-225-8700,0,0,0,32,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96001-0220,96001,112,Redding,CA,1590820400,6089
Census Tract,6089010602,CA,6089010602,6089010602,Not an MUA or MUP,2024,2010,HRSA,52047,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Long Term,"2801 Eureka Way, Redding, CA 96001-0222",56,56,No,530-246-9000,0,0,0,9,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),96001-0222,96001,112,Redding,CA,1590820400,6089
Census Tract,6099000202,CA,6099000202,6099000202,Not an MUA or MUP,2024,2010,HRSA,50067,OAK VALLEY HOSPITAL DISTRICT,Short Term,"350 S Oak Ave, Oakdale, CA 95361-3519",39,39,No,209-847-3011,0,2.2,3.4,314.75,Region 9,Hospital,HRSA,United States with inhabited territories (Nation),95361-3519,95361,112,Oakdale,CA,3898384700,6099
